"ID","Age","Employment","Education","Marital","Occupation","Income","Gender","Deductions","Hours","Accounts","Adjustment","Target"
2953759,17,"Private","Yr9","Absent","Service",265734.42,"Female",0,20,"UnitedStates",0,0
2954047,46,"Private","Yr1t4","Unmarried","Service",76387.27,"Female",0,40,"Mexico",0,0
2954759,33,"Private","College","Divorced","Executive",86544.86,"Female",0,40,"UnitedStates",0,0
2954761,46,"Private","Bachelor","Married","Repair",41744.38,"Male",NA,45,"UnitedStates",4178,1
2954781,18,"Private","Yr11",NA,"Service",170382.45,"Male",0,40,"UnitedStates",0,0
2955486,31,"Consultant","Yr12","Married","Sales",333750.3,"Female",0,50,NA,0,0
2955526,46,"Private","Vocational","Married","Transport",65106.56,"Male",0,60,"UnitedStates",0,0
2955723,72,"Private","Master","Absent","Professional",93348.22,"Male",NA,60,"UnitedStates",0,0
2956717,17,NA,"Yr11","Absent",NA,282183.27,"Female",0,18,"UnitedStates",0,0
2956960,36,"Private","Associate","Absent","Support",84894.95,"Female",0,40,"UnitedStates",0,0
2957127,27,"Private","Bachelor","Married","Executive",NA,"Male",0,45,"UnitedStates",0,0
2957274,49,"Private","Vocational","Married","Repair",29764.91,"Male",0,45,"Greece",0,0
2957304,50,"Consultant","Vocational","Absent","Service",84040.91,"Male",0,50,"UnitedStates",0,0
2958043,24,"Private","College","Absent","Repair",112697.11,"Male",0,50,"UnitedStates",0,0
2958424,30,"Private","College","Absent","Machinist",35485.86,"Female",0,40,"UnitedStates",0,0
2958612,48,"Private","Bachelor","Divorced","Clerical",39640.85,"Male",0,40,"UnitedStates",0,0
2958656,35,NA,"Yr9","Married",NA,286665.4,"Female",0,35,"UnitedStates",0,0
2960281,45,"Private","HSgrad","Absent","Sales",115298.42,"Female",0,20,"UnitedStates",0,0
2960738,37,"Private","College","Married","Executive",21621.81,"Male",0,42,"UnitedStates",6761,1
2961216,18,"Consultant","Yr11","Absent","Repair",151766.52,"Male",0,40,"UnitedStates",0,0
2961735,51,"Consultant","College","Married","Professional",133411.29,"Female",1371.33333333333,60,"Canada",0,0
2962167,48,"Private","Associate","Married","Sales",24677.19,"Male",1902,40,"UnitedStates",6187,1
2962428,34,"Private","College","Married","Executive",210559.42,"Female",1887,40,"UnitedStates",4689,1
2962498,42,"Private","Master","Divorced","Professional",159799.48,"Female",0,40,"UnitedStates",0,0
2962601,37,"Private","HSgrad","Married","Repair",55039.86,"Male",0,40,"UnitedStates",0,0
2963169,42,"Private","HSgrad","Married","Repair",20558.92,"Male",0,40,"UnitedStates",NA,0
2963764,47,"Private","Bachelor","Married","Support",32321.37,"Male",0,40,"UnitedStates",15024,1
2964686,42,"Private","College","Married","Sales",36732.21,"Male",0,40,"UnitedStates",0,0
2965073,52,NA,"College","Unmarried","Executive",30797.47,"Female",0,40,"UnitedStates",0,0
2965157,23,"Private","Bachelor","Absent","Clerical",150230.64,"Female",0,40,"UnitedStates",0,0
2965709,45,"Private","HSgrad","Absent","Home",NA,"Female",0,30,"UnitedStates",0,0
2965746,32,"Private","College","Married","Sales",35112.64,"Male",0,40,"UnitedStates",9114,1
2966441,57,"Private","Bachelor","Married","Executive",86321.58,"Female",0,40,"UnitedStates",0,0
2966539,34,"PSLocal","HSgrad","Married","Protective",57744.14,"Male",0,57,"UnitedStates",6008,1
2968485,35,"Private","Bachelor","Absent","Executive",59751.04,"Female",0,45,"UnitedStates",0,0
2968682,68,NA,"HSgrad","Widowed",NA,58456.27,"Female",0,12,"UnitedStates",0,0
2969574,34,"Private","HSgrad","Married","Repair",19360.55,"Male",0,40,"UnitedStates",0,0
2969784,25,NA,"College","Unmarried","Clerical",140547.65,"Female",0,40,"Jamaica",0,0
2970289,19,NA,"Yr10","Absent",NA,67100.14,"Female",0,38,"UnitedStates",0,0
2970336,39,"Private","Bachelor","Married","Support",61850.53,"Male",0,40,"UnitedStates",15024,1
2970885,67,"Private","HSgrad","Married","Protective",53907.79,"Male",0,24,"UnitedStates",0,0
2971696,21,"Private","Yr11","Absent","Support",142379.49,"Female",0,35,"UnitedStates",0,0
2971987,60,"Private","HSgrad","Widowed","Machinist",184618.68,"Female",0,40,"UnitedStates",0,0
2973253,21,NA,"College","Absent",NA,279137.24,"Male",0,40,"UnitedStates",0,0
2973699,48,"Private","Yr11","Married","Machinist",813.47,"Male",0,40,"UnitedStates",0,0
2973813,17,"Private","Yr11","Absent","Cleaner",150679.15,"Female",0,16,"UnitedStates",0,0
2974550,67,NA,"Yr7t8","Divorced",NA,116057.18,"Male",0,3,"UnitedStates",0,0
2974946,47,"Private","Professional","Married","Executive",35527.23,"Male",0,60,"UnitedStates",7688,1
2976726,38,"Private","Master","Married","Service",38274.56,"Male",990,40,NA,0,0
2977352,65,"Private","HSgrad","Married","Support",27335.52,"Male",0,40,"UnitedStates",10951,1
2977868,29,"Private","Bachelor","Absent","Sales",42940.46,"Male",0,50,"UnitedStates",4542,1
2978278,49,"PSLocal","College","Divorced",NA,82193.02,"Female",0,44,"UnitedStates",0,0
2978494,33,"Private","Master","Divorced","Executive",211270.97,"Female",0,50,"UnitedStates",14084,1
2979386,25,"Private","College","Married","Executive",233496.12,"Female",0,15,"UnitedStates",0,0
2979491,36,"Private","College","Married","Machinist",14008,"Male",0,48,"UnitedStates",0,0
2979870,76,NA,"Professional","Married",NA,31836.43,"Male",838.666666666667,20,"UnitedStates",0,0
2980090,47,"PSState","HSgrad","Divorced","Clerical",48150.75,"Male",0,NA,"UnitedStates",0,0
2980380,NA,"Private","Bachelor","Divorced","Sales",45067.39,"Female",0,43,"UnitedStates",13550,1
2981171,22,"Private","HSgrad","Divorced","Sales",156164.21,"Female",0,33,"UnitedStates",0,0
2981337,41,"Private","College","Divorced","Clerical",122130.95,"Female",0,40,"UnitedStates",0,0
2981540,56,"Private","HSgrad","Divorced","Clerical",54259.75,"Female",0,40,"UnitedStates",0,0
2982085,24,"Private","HSgrad","Married","Repair",38100.82,"Male",0,60,"Mexico",5790,1
2982198,34,"PSFederal","College","Absent","Clerical",78233.38,"Female",0,72,NA,0,0
2982516,19,"Private","College","Absent","Service",149223.75,"Female",0,30,"UnitedStates",0,0
2982830,34,"Private","Bachelor","Married","Service",308869.25,"Female",0,50,"Philippines",7688,1
2982843,57,"Private","Yr10","Married","Service",28602.47,"Male",0,40,"UnitedStates",0,0
2983504,46,"Private","HSgrad","Absent","Clerical",27077.55,"Female",0,37,"UnitedStates",0,0
2983570,37,"Private","Bachelor","Absent","Executive",90242.07,"Male",0,48,"UnitedStates",8990,1
2984159,24,"Private","College","Absent","Service",37568.25,"Male",0,40,"UnitedStates",0,0
2984911,45,"Private","Bachelor","Married","Executive",22981.68,"Male",0,40,"UnitedStates",6993,1
2985148,46,"Private","College","Absent","Clerical",118307.71,"Female",0,40,"UnitedStates",0,0
2985382,33,"Private","Bachelor","Absent","Support",70197.92,"Female",NA,45,"UnitedStates",1923,1
2985585,28,"Private","College","Divorced","Professional",87297.83,"Male",0,40,"UnitedStates",0,0
2986284,29,"Private","Bachelor","Married","Sales",16716.04,"Male",0,40,"UnitedStates",8627,1
2986567,22,"Private","HSgrad","Absent","Repair",51141.94,"Male",0,50,"UnitedStates",0,0
2986606,42,"PSState","Bachelor",NA,"Clerical",67239.09,"Male",0,40,"UnitedStates",0,0
2986792,45,"PSState","College","Married","Executive",29810.05,"Male",0,40,"UnitedStates",0,0
2987497,69,NA,"HSgrad","Married",NA,62825.92,"Male",0,24,"UnitedStates",0,0
2987961,54,"Private","College","Married","Repair",15531.45,"Male",0,40,"UnitedStates",4147,1
2988629,55,"Private","Master","Married","Executive",19007.26,"Male",1977,50,"UnitedStates",4096,1
2988672,24,"Private","Yr5t6","Married-spouse-absent","Farming",99086.52,"Male",0,40,"Mexico",0,0
2989479,31,"Private","College","Married","Repair",31249.14,"Male",0,40,"UnitedStates",0,0
2990521,32,"Private","College","Absent","Clerical",84637.91,"Female",0,50,"UnitedStates",0,0
2990524,18,"Private","College","Absent","Sales",100669.49,"Female",0,30,"UnitedStates",0,0
2990656,22,"Private","Bachelor","Absent",NA,120919.97,"Female",0,40,"UnitedStates",0,0
2991031,25,"Private","Associate","Absent","Service",183739.35,"Male",0,43,"UnitedStates",0,0
2991950,40,"PSState","College","Divorced","Clerical",276467.18,"Female",0,35,"UnitedStates",0,0
2992222,33,"Private","HSgrad","Divorced","Executive",92319.67,"Female",0,45,"UnitedStates",0,0
2992569,50,"Private","College","Married","Sales",314253.1,"Female",0,39,"UnitedStates",0,0
2994003,35,"Private","Vocational","Divorced","Professional",96781.64,"Male",0,40,"UnitedStates",0,0
2994038,23,"Private","HSgrad","Absent","Clerical",55099.31,"Male",0,60,"UnitedStates",0,0
2994095,27,"Private","Yr11","Divorced","Repair",108108.03,"Male",0,40,"UnitedStates",0,0
2994154,56,"Consultant","Professional","Married","Professional",55219.08,"Male",1977,50,"UnitedStates",3356,1
2995252,51,"Private","Yr10","Married","Cleaner",24854.97,"Male",0,45,"UnitedStates",0,0
2995440,NA,"Private","Yr11","Absent","Sales",NA,"Female",0,25,"UnitedStates",0,0
2996250,61,"Private","HSgrad","Married","Executive",31369.15,"Male",0,50,"UnitedStates",0,0
2996598,38,"Private","HSgrad","Married","Sales",80457.4,"Male",0,45,"UnitedStates",0,0
2996610,74,"Consultant","Professional","Divorced","Professional",89565.21,"Male",0,40,"UnitedStates",0,0
2996793,42,"Private",NA,"Married","Transport",42476.25,"Male",0,46,"UnitedStates",0,0
2996877,NA,"PSState","Bachelor","Absent","Professional",75998.36,"Male",0,50,"UnitedStates",0,0
2997176,38,"Private","HSgrad","Absent","Service",131833.31,"Female",0,40,"UnitedStates",0,0
2997190,17,"Private","Yr11","Absent","Sales",202074.86,"Female",1068,12,"UnitedStates",0,0
2997335,60,"PSLocal","Master","Divorced","Professional",43380.99,"Female",0,25,"UnitedStates",0,0
2997570,38,"Private","Bachelor","Divorced","Executive",86135.32,"Male",0,40,"UnitedStates",0,0
2998000,17,NA,"Yr12","Absent",NA,179201.53,"Female",0,25,"UnitedStates",0,0
2998278,24,"Private","College","Divorced","Clerical",81195.18,"Female",0,60,"UnitedStates",0,0
2998283,34,"Private","Vocational","Married","Clerical",NA,"Male",0,45,"UnitedStates",9608,1
2999640,46,"PSLocal","Master",NA,"Professional",74048.42,"Female",0,55,"UnitedStates",8614,1
3000511,42,NA,"Yr7t8","Divorced","Repair",279325.16,"Male",0,25,"UnitedStates",0,0
3001562,32,"Private","Bachelor","Married","Executive",24507.81,NA,0,50,"UnitedStates",15024,1
3001624,28,"Private","College","Absent","Clerical",114319.55,"Female",0,40,"UnitedStates",0,0
3001642,40,"Private","Associate","Married","Support",43153.51,"Male",1977,60,"UnitedStates",7600,1
3002211,47,"Private","HSgrad","Married","Repair",32253.4,"Male",0,40,"UnitedStates",2719,1
3003101,37,"Private","Vocational","Married-spouse-absent","Sales",204978.22,"Female",0,32,"UnitedStates",0,0
3003378,31,"Private","Bachelor","Married","Sales",8974.13,"Male",0,65,"UnitedStates",0,0
3003868,34,"PSState","HSgrad","Married","Transport",34298.27,"Male",0,40,"UnitedStates",0,0
3004353,44,"PSLocal","College","Absent","Service",195300.74,"Male",0,40,"UnitedStates",0,0
3005020,22,"Private","Yr10","Absent","Repair",5066.64,NA,0,30,"UnitedStates",0,0
3005195,40,"Private","College","Absent","Cleaner",72778.75,"Male",0,48,"UnitedStates",0,0
3006519,35,"Consultant","Associate","Married","Repair",51217.02,"Male",0,40,"UnitedStates",0,0
3006541,31,"PSLocal","College","Absent","Clerical",126817.28,"Female",0,25,"UnitedStates",0,0
3006687,25,"Private","Yr1t4","Married","Farming",6582.04,"Male",0,96,"Mexico",0,0
3007451,59,"PSLocal",NA,"Absent","Clerical",116850.84,"Male",0,38,"UnitedStates",0,0
3007879,35,"PSFederal","Bachelor","Absent","Support",117841.62,"Male",0,28,NA,0,0
3008109,44,"PSLocal","Master","Married","Professional",184829.5,"Female",0,40,"UnitedStates",0,0
3008619,62,"Private","Yr5t6","Married","Farming",29898.28,"Male",0,24,"Mexico",0,0
3008921,41,"Private","Bachelor","Married","Support",38811.42,"Male",1902,42,"UnitedStates",7814,1
3009468,64,"PSLocal","HSgrad","Married","Service",39055.95,"Male",0,35,"UnitedStates",15781,1
3009489,44,"Private","Bachelor","Absent","Clerical",117531.79,"Female",NA,20,"UnitedStates",0,0
3009528,71,"PSLocal","Bachelor","Widowed","Professional",107871.59,"Female",0,6,"UnitedStates",0,0
3009621,50,"Private","HSgrad","Married","Repair",64712.61,"Male",0,44,"UnitedStates",5448,1
3011195,19,NA,"Yr7t8","Absent",NA,98850.87,"Male",0,40,"Mexico",0,0
3011352,51,"Consultant",NA,"Married","Farming",23979.97,"Male",0,60,"UnitedStates",0,0
3011971,28,NA,"Yr10","Absent",NA,150581.86,"Female",0,38,"UnitedStates",0,0
3012130,64,"Private","College","Unmarried","Service",75672.42,"Male",0,40,"UnitedStates",0,0
3013522,35,"Private","HSgrad","Absent","Machinist",64254.29,"Male",0,40,"Cambodia",0,0
3013822,28,"PSLocal","HSgrad","Unmarried","Clerical",71973.48,"Female",0,40,"UnitedStates",0,0
3014225,29,"Consultant","Yr10","Married","Repair",69570.69,"Male",0,35,"UnitedStates",8600,1
3014293,41,"Private","Yr11","Widowed","Service",145118.72,"Female",0,40,"UnitedStates",0,0
3014951,53,"Private","Bachelor","Absent","Professional",76452.38,"Female",0,45,"Mexico",0,0
3015046,46,"Private","HSgrad","Married","Home",184803.9,"Female",0,40,"UnitedStates",0,0
3015436,25,"Private","College","Absent","Executive",129039.69,"Female",0,40,"Yugoslavia",0,0
3016291,37,"Private","Bachelor","Married","Executive",48062.76,"Male",0,60,"UnitedStates",6355,1
3017236,18,"Private","Yr12","Absent","Clerical",5038.83,"Male",0,35,"UnitedStates",0,0
3018527,59,"Private","Master","Married","Repair",231539.68,"Female",0,35,"Philippines",0,0
3018577,66,"PSLocal","HSgrad","Widowed","Service",39847.86,"Female",0,25,"UnitedStates",0,0
3018803,33,"Private","Master","Married","Professional",70947.7,"Male",0,33,"UnitedStates",-363,1
3019440,39,"Private","Yr12","Divorced","Sales",97226.74,"Female",NA,40,"UnitedStates",0,0
3019780,42,"Private","College","Married","Repair",77471.53,"Male",0,40,"UnitedStates",7688,1
3019833,50,"Private","College","Married","Sales",43468.19,"Male",0,40,"UnitedStates",0,0
3019942,21,"Private","College","Absent","Service",41178.41,"Female",0,40,"Malaysia",0,0
3020688,37,"Private","College","Married","Transport",39224.85,NA,0,40,"UnitedStates",0,0
3021818,20,NA,"College","Absent",NA,174386.26,"Male",0,56,"UnitedStates",0,0
3022282,20,"Private","HSgrad","Absent","Service",108476.27,"Male",1334,40,"UnitedStates",0,0
3022363,29,"Private","HSgrad","Unmarried","Sales",228738.7,"Female",0,25,"UnitedStates",NA,0
3023036,24,"Private","Associate","Absent","Professional",117736.66,"Male",0,20,"UnitedStates",0,0
3023834,27,"Private",NA,"Married","Clerical",318148.06,"Female",0,40,"Cuba",5897,1
3023861,61,"Private",NA,"Married","Repair",47386.04,"Male",0,40,"UnitedStates",NA,0
3023886,36,"Private",NA,"Absent","Sales",49435.7,"Male",0,50,"UnitedStates",0,0
3024232,43,"Private","HSgrad","Married","Repair",48788.69,"Male",0,40,"UnitedStates",0,0
3024647,20,"Private","College","Absent","Sales",115808.79,"Female",0,6,"UnitedStates",0,0
3025458,45,"Private","Yr7t8","Divorced","Machinist",71342.06,"Female",0,35,"UnitedStates",0,0
3025863,20,"Private",NA,"Absent","Sales",182256.98,"Male",0,30,"UnitedStates",0,0
3025919,58,"PSState","Bachelor","Married","Clerical",47475.13,"Male",0,35,"UnitedStates",2108,1
3026243,64,"Private","Bachelor","Widowed","Professional",46510.25,"Female",0,30,"UnitedStates",0,0
3026810,30,"PSFederal","Bachelor","Absent","Professional",33013.38,"Male",1250.66666666667,40,"UnitedStates",0,0
3028023,52,"Private","Yr7t8","Married","Service",43492.66,"Male",0,48,"Cuba",0,0
3028359,67,"Private","College","Divorced","Service",NA,"Female",0,41,"UnitedStates",0,0
3028933,28,"Private","HSgrad","Married-spouse-absent","Machinist",114474.9,"Male",NA,40,"Philippines",0,0
3029053,29,"Private","HSgrad","Absent","Service",58514.18,"Female",0,40,"UnitedStates",0,0
3029463,18,"Private","Yr10","Absent","Sales",80647.45,"Male",0,20,"UnitedStates",0,0
3029776,40,"Private","Yr10","Married","Executive",39370.75,"Male",0,40,"UnitedStates",0,1
3029829,58,"Private","Yr7t8","Married","Machinist",36745.01,"Male",0,50,NA,0,0
3029911,20,"Private","Associate",NA,NA,21853.91,"Female",0,40,"UnitedStates",0,0
3031163,44,"Private","Bachelor","Married","Sales",56289.17,"Male",0,40,"UnitedStates",7688,1
3031454,33,"Private","Professional",NA,"Professional",34497.87,"Female",0,50,"UnitedStates",4015,1
3032321,22,"Private","HSgrad","Absent","Clerical",157222.09,"Male",0,40,"UnitedStates",0,0
3032662,54,"Consultant","College","Married","Sales",12795.41,"Male",0,40,"UnitedStates",0,0
3033204,39,"PSLocal","Bachelor","Unmarried","Professional",50199.09,"Male",0,30,"UnitedStates",0,0
3033355,47,"Private","HSgrad","Married","Transport",26991.89,"Male",0,60,"UnitedStates",0,0
3033908,48,"SelfEmp","HSgrad","Married","Executive",43250.07,"Male",0,40,"UnitedStates",7688,1
3034663,43,"Private","Bachelor","Married","Executive",46628.82,"Male",0,38,"UnitedStates",15066,1
3034926,38,"Consultant","College","Unmarried","Sales",120989.19,"Male",0,60,"Japan",NA,0
3035137,26,"Private","HSgrad","Absent","Cleaner",41482.61,"Male",0,45,"UnitedStates",0,0
3035258,40,"Private","HSgrad","Married","Cleaner",5877.69,"Male",0,40,"UnitedStates",1412,1
3036086,28,"Private","Yr9","Married","Machinist",34793.22,"Male",0,42,"UnitedStates",0,0
3036386,47,"Private","Bachelor","Married",NA,51979.63,"Male",0,45,"Canada",5583,1
3036860,21,"Private","College","Absent","Sales",53424.96,"Female",0,16,"UnitedStates",0,0
3037158,42,"Private","College","Married","Transport",38864.2,"Male",0,50,"UnitedStates",0,0
3037516,51,"Private","HSgrad","Married","Support",22441.68,"Male",0,50,"UnitedStates",7298,1
3037529,52,"Private","Bachelor","Divorced","Repair",322235.05,"Male",0,25,"UnitedStates",0,0
3037541,74,NA,"Yr5t6","Married",NA,67546.7,"Male",0,56,"Mexico",0,0
3037595,36,"Private","Vocational","Married","Executive",52673.46,"Male",0,40,"UnitedStates",0,0
3037628,65,"PSLocal","Yr7t8","Married","Executive",18466.68,"Male",940.666666666667,40,"UnitedStates",0,0
3037941,51,"PSFederal","Doctorate","Absent","Professional",47164.79,"Female",1564,70,"UnitedStates",0,1
3038012,66,"PSLocal","Master","Widowed","Professional",178118.79,"Female",0,40,"UnitedStates",0,0
3038041,42,"Private","Bachelor","Married","Executive",21210.17,"Male",0,40,"UnitedStates",5178,1
3038378,19,"Private","HSgrad",NA,"Sales",3965.75,"Male",0,48,"UnitedStates",0,0
3039379,52,"SelfEmp","College","Married","Repair",39471.45,"Male",0,40,"UnitedStates",0,0
3039583,39,"Private","Bachelor","Absent","Sales",57639.36,"Male",1250.66666666667,50,"UnitedStates",0,0
3039801,45,"PSLocal","College","Married","Professional",40897.28,"Male",0,50,"UnitedStates",7688,1
3039909,54,"Consultant","HSgrad","Married","Transport",45366.54,"Male",0,60,"UnitedStates",-2482,1
